Sequence,Customer_ID,Occu,Salary,total_asset,Loan_Type,Loan_Amount,Amount_Paid,Pay_now,Pay_now_total,Num_Missed_Pay,Total_Installments,features,scaled_features,prediction
6605,NEKOR530027932,Student,20993,108847,Personal loan,3510,195,11,2145,6,18,"[20993.0,108847.0,195.0,2145.0,6.0,18.0]","[0.4853829616755818,0.04377950201929069,0.042978765585768734,0.10534106223785478,1.8921281961562229,1.7109665506042964]",2
6606,NEKOR596446387,Agent/Insurance Broker,36559,267287,Occupational Loans,23241,968,24,23232,4,24,"[36559.0,267287.0,968.0,23232.0,4.0,24.0]","[0.8452872717523744,0.10750587297978036,0.2133510004462776,1.140924735622304,1.261418797437482,2.2812887341390615]",2
6610,NEKOR036990487,Judge/Attorney,101984,313066,Occupational Loans,3659,406,5,2030,0,9,"[101984.0,313066.0,406.0,2030.0,0.0,9.0]","[2.357990566547065,0.12591870771974661,0.0894839939888313,0.09969340622044065,0.0,0.8554832753021482]",2
6611,NEKOR162191318,Politician/Family Member or Close Asscociates,6086,589151,Vehicle loan,4273,1424,3,4272,10,3,"[6086.0,589151.0,1424.0,4272.0,10.0,3.0]","[0.14071551015850955,0.23696323641595204,0.3138551907391522,0.20979814353385343,3.153546993593705,0.2851610917673827]",2
6613,NEKOR742877206,Agent/Insurance Broker,21201,71785,Personal loan,6122,1020,3,3060,2,6,"[21201.0,71785.0,1020.0,3060.0,2.0,6.0]","[0.49019216741218546,0.028872743874013822,0.2248120046024826,0.15027676011554109,0.630709398718741,0.5703221835347654]",2
6614,NEKOR404239111,Charity Officer,6237,362315,Occupational Loans,4029,335,3,1005,2,12,"[6237.0,362315.0,335.0,1005.0,2.0,12.0]","[0.14420680855383242,0.14572721594641386,0.07383531523708987,0.049355602586966925,0.630709398718741,1.1406443670695308]",2
6615,NEKOR467360946,Charity Officer,16687,463594,Vehicle loan,12873,536,15,8040,5,24,"[16687.0,463594.0,536.0,8040.0,5.0,24.0]","[0.3858231544553153,0.18646278224600632,0.1181365043793438,0.3948448206957354,1.5767734967968525,2.2812887341390615]",2
6616,NEKOR639001059,Househusband/Housewife/Unemployed,8183,98361,Occupational Loans,4804,266,5,1330,3,18,"[8183.0,98361.0,266.0,1330.0,3.0,18.0]","[0.18920062760878797,0.03956191349434943,0.058627444337510166,0.0653163695927025,0.9460640980781114,1.7109665506042964]",2
6617,NEKOR630878784,Agent/Insurance Broker,11552,115757,Vehicle loan,6102,169,12,2028,5,36,"[11552.0,115757.0,169.0,2028.0,5.0,36.0]","[0.267095887832912,0.04655878265130902,0.03724826350766623,0.09959518611578998,1.5767734967968525,3.4219331012085927]",2
6618,NEKOR366330118,Student,33903,162100,Occupational Loans,6246,347,14,4858,9,18,"[33903.0,162100.0,347.0,4858.0,9.0,18.0]","[0.7838774138849736,0.06519846460928663,0.07648016235006026,0.2385766341965028,2.8381922942343345,1.7109665506042964]",2
6619,NEKOR561841636,Employee,7468,27821,Occupational Loans,5123,569,4,2276,6,9,"[7468.0,27821.0,569.0,2276.0,6.0,9.0]","[0.1726689828892128,0.011189922787754245,0.12540983394001234,0.11177447909247434,1.8921281961562229,0.8554832753021482]",2
6620,NEKOR773298949,Agent/Insurance Broker,14464,175503,Personal loan,9029,1504,6,9024,2,6,"[14464.0,175503.0,1504.0,9024.0,2.0,6.0]","[0.3344247681453635,0.0705893037280915,0.3314875048256214,0.4431691121838702,0.630709398718741,0.5703221835347654]",2
6622,NEKOR095088805,Agent/Insurance Broker,12662,116828,Vehicle loan,4545,1515,3,4545,6,3,"[12662.0,116828.0,1515.0,4545.0,6.0,3.0]","[0.2927603992157489,0.046989551038702886,0.33391194801251095,0.22320518781867132,1.8921281961562229,0.2851610917673827]",2
6623,NEKOR287045697,Teacher/Instructor,10716,920298,Occupational Loans,8511,709,9,6381,3,12,"[10716.0,920298.0,709.0,6381.0,3.0,12.0]","[0.24776658016079334,0.37015432808758336,0.1562663835913335,0.313371243887996,0.9460640980781114,1.1406443670695308]",2
6625,NEKOR817379263,Employee,33097,69630,Occupational Loans,16821,5607,3,16821,5,3,"[33097.0,69630.0,5607.0,16821.0,5.0,3.0]","[0.7652417416556343,0.0280059783512932,1.2358048135354118,0.8260801901645479,1.5767734967968525,0.2851610917673827]",2
6626,NEKOR019503877,Student,17228,65734,Personal loan,13875,4625,3,13875,4,3,"[17228.0,65734.0,4625.0,13875.0,4.0,3.0]","[0.39833171360677,0.026438962816945386,1.019368158124002,0.6814019760140956,1.261418797437482,0.2851610917673827]",2
6627,NEKOR116741405,Employee,44821,173135,Vehicle loan,12995,2165,3,6495,7,6,"[44821.0,173135.0,2165.0,6495.0,7.0,6.0]","[1.0363144726938147,0.06963686718154745,0.4771744999650734,0.3189697898530848,2.2074828955155934,0.5703221835347654]",2
6628,NEKOR579012570,Student,17493,171621,Occupational Loans,8362,1393,4,5572,8,6,"[17493.0,171621.0,1393.0,5572.0,8.0,6.0]","[0.4044588266846545,0.06902791915305602,0.30702266903064535,0.2736412115567957,2.522837594874964,0.5703221835347654]",2
6631,NEKOR462018098,Student,30226,46077,Vehicle loan,3674,408,5,2040,9,9,"[30226.0,46077.0,408.0,2040.0,9.0,9.0]","[0.698860829781648,0.018532693731043184,0.08992480184099304,0.10018450674369406,2.8381922942343345,0.8554832753021482]",2
6633,NEKOR143030966,Judge/Attorney,41494,628571,Vehicle loan,32869,2739,10,27390,0,12,"[41494.0,628571.0,2739.0,27390.0,0.0,12.0]","[0.9593903020895818,0.25281840899397845,0.60368635353549,1.3451243331910687,0.0,1.1406443670695308]",2
6634,NEKOR393187673,Househusband/Housewife/Unemployed,3941,41889,Occupational Loans,3454,95,30,2850,0,36,"[3941.0,41889.0,95.0,2850.0,0.0,36.0]","[0.09112057599978411,0.016848232473895174,0.020938372977682203,0.13996364912721965,0.0,3.4219331012085927]",2
6637,NEKOR787905168,Charity Officer,13920,695560,Personal loan,8089,224,15,3360,9,36,"[13920.0,695560.0,224.0,3360.0,9.0,36.0]","[0.32184684544963077,0.279762147092137,0.04937047944211383,0.16500977581314316,2.8381922942343345,3.4219331012085927]",2
6639,NEKOR694603623,Docter/Nurse/Pharmacist,4598,968005,Vehicle loan,3850,160,6,960,1,24,"[4598.0,968005.0,160.0,960.0,1.0,24.0]","[0.10631119219665246,0.3893426263671345,0.03526462817293845,0.047145650232326614,0.3153546993593705,2.2812887341390615]",2
6642,NEKOR749194817,Student,12173,104169,Vehicle loan,11106,1234,3,3702,9,9,"[12173.0,104169.0,1234.0,3702.0,9.0,9.0]","[0.28145414149844505,0.04189795718621085,0.2719784447837878,0.1818054137084095,2.8381922942343345,0.8554832753021482]",2
6643,NEKOR528925268,Teacher/Instructor,18051,1023378,Occupational Loans,6277,348,9,3132,0,18,"[18051.0,1023378.0,348.0,3132.0,0.0,18.0]","[0.41736044592035093,0.4116142770815702,0.07670056627614112,0.15381268388296557,0.0,1.7109665506042964]",2
6646,NEKOR419809264,Docter/Nurse/Pharmacist,62609,371673,Occupational Loans,60820,5068,3,15204,1,12,"[62609.0,371673.0,5068.0,15204.0,1.0,12.0]","[1.4475940478991332,0.14949111003533244,1.1170070973778252,0.7466692355544727,0.3153546993593705,1.1406443670695308]",2
6648,NEKOR926222034,Docter/Nurse/Pharmacist,35798,636739,Vehicle loan,12278,4092,3,12276,4,3,"[35798.0,636739.0,4092.0,12276.0,4.0,3.0]","[0.8276920526872041,0.2561036715413483,0.9018928655229008,0.6028750023458765,1.261418797437482,0.2851610917673827]",2
6649,NEKOR228201256,Teacher/Instructor,20143,874209,Personal loan,16046,1782,7,12474,10,9,"[20143.0,874209.0,1782.0,12474.0,10.0,9.0]","[0.46572995746349943,0.3516168078199868,0.39275979627610197,0.6125987927062939,3.153546993593705,0.8554832753021482]",2
6651,NEKOR909528094,Tour Guide,5126,1082555,Vehicle loan,4571,380,12,4560,6,12,"[5126.0,1082555.0,380.0,4560.0,6.0,12.0]","[0.11851917598956949,0.43541593988344407,0.08375349191072881,0.2239418386035514,1.8921281961562229,1.1406443670695308]",2
6652,NEKOR109596587,Judge/Attorney,64728,738099,Personal loan,31030,10343,3,31029,8,3,"[64728.0,738099.0,10343.0,31029.0,8.0,3.0]","[1.496587831340783,0.29687181696267645,2.2796378074543897,1.5238358136029817,2.522837594874964,0.2851610917673827]",2
6653,NEKOR682499332,Charity Officer,3986,76666,Occupational Loans,3871,430,5,2150,0,9,"[3986.0,76666.0,430.0,2150.0,0.0,9.0]","[0.09216102916395318,0.03083593761712257,0.09477368821477208,0.10558661249948148,0.0,0.8554832753021482]",2
6654,NEKOR721211818,Teacher/Instructor,27196,937452,Vehicle loan,15934,442,25,11050,8,36,"[27196.0,937452.0,442.0,11050.0,8.0,36.0]","[0.6288036500609309,0.3770538620907154,0.09741853532774246,0.5426660781950094,2.522837594874964,3.4219331012085927]",2
6655,NEKOR882574727,Agent/Insurance Broker,29508,193607,Personal loan,27626,9208,3,27624,7,3,"[29508.0,193607.0,9208.0,27624.0,7.0,3.0]","[0.6822598215177949,0.07787093854170361,2.0294793513526077,1.3566160854351983,2.2074828955155934,0.2851610917673827]",2
6657,NEKOR524798034,Agent/Insurance Broker,25018,426797,Occupational Loans,6254,260,17,4420,1,24,"[25018.0,426797.0,260.0,4420.0,1.0,24.0]","[0.5784457169151481,0.17166261011628442,0.05730502078102498,0.2170664312780038,0.3153546993593705,2.2812887341390615]",2
6658,NEKOR261862375,Househusband/Housewife/Unemployed,4806,71363,Occupational Loans,3324,138,4,552,7,24,"[4806.0,71363.0,138.0,552.0,7.0,24.0]","[0.11112039793325613,0.02870301067188477,0.030415741799159412,0.027108748883587802,2.2074828955155934,2.2812887341390615]",2
6659,NEKOR367726182,Student,13494,74131,Vehicle loan,8123,1353,3,4059,7,6,"[13494.0,74131.0,1353.0,4059.0,7.0,6.0]","[0.31199722216216363,0.029816331770209915,0.29820651198741077,0.19933770238855597,2.2074828955155934,0.5703221835347654]",2
6660,NEKOR806757052,Police/Military,3964,122937,Personal loan,3284,182,12,2184,2,18,"[3964.0,122937.0,182.0,2184.0,2.0,18.0]","[0.09165236317258163,0.04944666035577958,0.04011351454671749,0.10725635427854305,0.630709398718741,1.7109665506042964]",2
6661,NEKOR876377168,Charity Officer,3435,541336,Vehicle loan,3161,131,13,1703,9,24,"[3435.0,541336.0,131.0,1703.0,9.0,24.0]","[0.07942125819823863,0.21773149930742003,0.028872914316593355,0.0836344191100544,2.8381922942343345,2.2812887341390615]",2
6663,NEKOR245562673,Househusband/Housewife/Unemployed,3131,53282,Personal loan,3090,257,12,3084,5,12,"[3131.0,53282.0,257.0,3084.0,5.0,12.0]","[0.07239241904474095,0.02143062672000006,0.05664380900278238,0.15145540137134925,1.5767734967968525,1.1406443670695308]",2
6665,NEKOR283820378,Agent/Insurance Broker,16371,349678,Vehicle loan,6351,176,28,4928,5,36,"[16371.0,349678.0,176.0,4928.0,5.0,36.0]","[0.37851686112470584,0.14064447074426978,0.03879109099023229,0.24201433785927662,1.5767734967968525,3.4219331012085927]",2
6667,NEKOR527239021,Agent/Insurance Broker,3504,386614,Vehicle loan,3207,89,11,979,10,36,"[3504.0,386614.0,89.0,979.0,10.0,36.0]","[0.0810166197166312,0.1555005502557356,0.019615949421197012,0.04807874122650808,3.153546993593705,3.4219331012085927]",2
6670,NEKOR533798726,Teacher/Instructor,29499,1141619,Personal loan,19931,1107,6,6642,1,18,"[29499.0,1141619.0,1107.0,6642.0,1.0,18.0]","[0.6820517308849611,0.4591721527994398,0.24398714617151787,0.3261889675449098,0.3153546993593705,1.7109665506042964]",2
6672,NEKOR306982213,Employee,22055,64168,Personal loan,14971,1663,4,6652,2,9,"[22055.0,64168.0,1663.0,6652.0,2.0,9.0]","[0.5099376563499717,0.02580909979672242,0.366531729072479,0.3266800680681632,0.630709398718741,0.8554832753021482]",2
6674,NEKOR100784091,Agent/Insurance Broker,13585,197798,Occupational Loans,11621,1291,4,5164,9,9,"[13585.0,197798.0,1291.0,5164.0,9.0,9.0]","[0.3141012496719277,0.07955660643298998,0.2845414685703971,0.2536043102080569,2.8381922942343345,0.8554832753021482]",2
6675,NEKOR077435005,Other,17654,867112,Vehicle loan,12073,670,17,11390,3,18,"[17654.0,867112.0,670.0,11390.0,3.0,18.0]","[0.4081813368942372,0.34876231366001076,0.14767063047417975,0.5593634959856252,0.9460640980781114,1.7109665506042964]",2
6676,NEKOR538059417,Househusband/Housewife/Unemployed,3217,97049,Personal loan,3208,133,9,1197,4,24,"[3217.0,97049.0,133.0,1197.0,4.0,24.0]","[0.07438084064737516,0.039034212164507455,0.029313722168755083,0.05878473263343225,1.261418797437482,2.2812887341390615]",2
6678,NEKOR369474550,Teacher/Instructor,8160,286386,Vehicle loan,3229,1076,3,3228,6,3,"[8160.0,286386.0,1076.0,3228.0,6.0,3.0]","[0.18866884043599044,0.11518770811594793,0.23715462446301105,0.15852724890619824,1.8921281961562229,0.2851610917673827]",2
6679,NEKOR614373885,Tour Guide,7015,593735,Personal loan,5272,1757,3,5271,3,3,"[7015.0,593735.0,1757.0,5271.0,3.0,3.0]","[0.16219508770324423,0.23880697337936332,0.38724969812408033,0.25885908580686834,0.9460640980781114,0.2851610917673827]",2
6680,NEKOR959630422,Househusband/Housewife/Unemployed,6821,37530,Vehicle loan,3096,129,15,1935,2,24,"[6821.0,37530.0,129.0,1935.0,2.0,24.0]","[0.15770957850660428,0.015094993070860747,0.028432106464431624,0.09502795124953334,0.630709398718741,2.2812887341390615]",2
6683,NEKOR678507214,Charity Officer,12502,984500,Vehicle loan,9506,528,14,7392,9,18,"[12502.0,984500.0,528.0,7392.0,9.0,18.0]","[0.2890610101875922,0.3959771030712072,0.11637327297069688,0.3630215067889149,2.8381922942343345,1.7109665506042964]",2
6685,NEKOR697969821,Agent/Insurance Broker,4791,211107,Vehicle loan,4441,1480,3,4440,5,3,"[4791.0,211107.0,1480.0,4440.0,5.0,3.0]","[0.11077358021186645,0.0849096376821263,0.3261978105996806,0.2180486323245106,1.5767734967968525,0.2851610917673827]",2
6688,NEKOR068552947,Police/Military,15331,940469,Vehicle loan,7038,586,4,2344,5,12,"[15331.0,940469.0,586.0,2344.0,5.0,12.0]","[0.3544708324416874,0.37826733382252425,0.12915670068338705,0.11511396265059748,1.5767734967968525,1.1406443670695308]",2
6689,NEKOR409080694,Judge/Attorney,64590,980479,Personal loan,25334,2111,4,8444,3,12,"[64590.0,980479.0,2111.0,8444.0,3.0,12.0]","[1.4933971083039979,0.3943598111144278,0.4652726879567066,0.41468528183517284,0.9460640980781114,1.1406443670695308]",2
6690,NEKOR156397040,Charity Officer,9915,355820,Vehicle loan,9259,514,5,2570,10,18,"[9915.0,355820.0,514.0,2570.0,10.0,18.0]","[0.229246513838584,0.1431148530368684,0.11328761800556476,0.12621283447612439,3.153546993593705,1.7109665506042964]",2
6692,NEKOR925569745,Police/Military,17079,271657,Occupational Loans,15452,2575,6,15450,10,6,"[17079.0,271657.0,2575.0,15450.0,10.0,6.0]","[0.39488665757429914,0.10926353670798876,0.5675401096582281,0.7587503084265065,3.153546993593705,0.5703221835347654]",2
6693,NEKOR948850228,Charity Officer,7842,286471,Vehicle loan,3990,332,5,1660,3,12,"[7842.0,286471.0,332.0,1660.0,3.0,12.0]","[0.18131630474252905,0.11522189608320142,0.07317410345884728,0.08152268686006477,0.9460640980781114,1.1406443670695308]",2
6694,NEKOR940705720,Charity Officer,6108,349584,Vehicle loan,5454,1818,3,5454,1,3,"[6108.0,349584.0,1818.0,5454.0,1.0,3.0]","[0.1412241761498811,0.14060666287460122,0.4006943376150131,0.2678462253824056,0.3153546993593705,0.2851610917673827]",2
6699,NEKOR955331311,Police/Military,5049,998343,Personal loan,3806,1268,3,3804,5,3,"[5049.0,998343.0,1268.0,3804.0,5.0,3.0]","[0.11673884501976908,0.4015449151969713,0.2794721782705372,0.1868146390455942,1.5767734967968525,0.2851610917673827]",2
6700,NEKOR536716853,Docter/Nurse/Pharmacist,23855,1057496,Occupational Loans,9893,824,4,3296,9,12,"[23855.0,1057496.0,824.0,3296.0,9.0,12.0]","[0.5515557829167343,0.42533692492573827,0.181612835090633,0.16186673246432137,2.8381922942343345,1.1406443670695308]",2
6701,NEKOR987875492,Charity Officer,3113,569271,Vehicle loan,3047,84,28,2352,1,36,"[3113.0,569271.0,84.0,2352.0,1.0,36.0]","[0.07197623777907332,0.22896727419243187,0.018513929790792687,0.1155068430692002,0.3153546993593705,3.4219331012085927]",2
6702,NEKOR057526514,Employee,13248,148293,Personal loan,3171,132,13,1716,8,24,"[13248.0,148293.0,132.0,1716.0,8.0,24.0]","[0.3063094115313727,0.05964513209318286,0.02909331824267422,0.08427284979028382,2.522837594874964,2.2812887341390615]",2
6704,NEKOR067411140,Employee,56342,180384,Vehicle loan,46943,15647,3,46941,7,3,"[56342.0,180384.0,15647.0,46941.0,7.0,3.0]","[1.3026936039025212,0.07255249747120024,3.4486602313872994,2.3052749662037955,2.2074828955155934,0.2851610917673827]",2
6706,NEKOR361064788,Student,13243,191886,Personal loan,5416,300,4,1200,8,18,"[13243.0,191886.0,300.0,1200.0,8.0,18.0]","[0.3061938056242428,0.07717873275766547,0.0661211778242596,0.05893206279040827,2.522837594874964,1.7109665506042964]",2
6708,NEKOR695910810,Charity Officer,8314,488836,Vehicle loan,6984,2328,3,6984,4,3,"[8314.0,488836.0,2328.0,6984.0,4.0,3.0]","[0.19222950237559125,0.19661540188615198,0.5131003399162544,0.3429846054401761,1.261418797437482,0.2851610917673827]",2
6710,NEKOR030898311,Employee,45836,121683,Occupational Loans,45466,1894,3,5682,3,24,"[45836.0,121683.0,1894.0,5682.0,3.0,24.0]","[1.0597824718411837,0.048942287285945865,0.4174450359971589,0.27904331731258314,0.9460640980781114,2.2812887341390615]",2
6711,NEKOR554661196,Business Owner/Personal Business,73341,1135894,Occupational Loans,13363,371,10,3710,2,36,"[73341.0,1135894.0,371.0,3710.0,2.0,36.0]","[1.695730566962742,0.45686949265207294,0.08176985657600103,0.18219829412701222,0.630709398718741,3.4219331012085927]",2
6715,NEKOR103487893,Docter/Nurse/Pharmacist,6168,125060,Vehicle loan,3545,295,10,2950,1,12,"[6168.0,125060.0,295.0,2950.0,1.0,12.0]","[0.14261144703543985,0.050300555114357715,0.06501915819385526,0.14487465435975366,0.3153546993593705,1.1406443670695308]",2
6720,NEKOR713643782,Employee,26812,99760,Occupational Loans,15797,1316,3,3948,0,12,"[26812.0,99760.0,1316.0,3948.0,0.0,12.0]","[0.6199251163933549,0.040124607214203786,0.2900515667224187,0.1938864865804432,0.0,1.1406443670695308]",2
6721,NEKOR288286083,Charity Officer,24283,219106,Vehicle loan,23888,1990,3,5970,10,12,"[24283.0,219106.0,1990.0,5970.0,10.0,12.0]","[0.5614516485670534,0.08812692650636864,0.43860381290092193,0.2931870123822811,3.153546993593705,1.1406443670695308]",2
6722,NEKOR228545158,Other,36805,567279,Occupational Loans,15244,2540,4,10160,3,6,"[36805.0,567279.0,2540.0,10160.0,3.0,6.0]","[0.8509750823831652,0.22816606912456205,0.5598259722453979,0.49895813162545666,0.9460640980781114,0.5703221835347654]",2
6724,NEKOR447092317,Street Vendor,19459,591212,Occupational Loans,17842,495,19,9405,8,36,"[19459.0,591212.0,495.0,9405.0,8.0,36.0]","[0.4499150693681297,0.23779219406900412,0.10909994341002832,0.4618800421198248,2.522837594874964,3.4219331012085927]",2
6726,NEKOR746621288,Househusband/Housewife/Unemployed,5192,112127,Occupational Loans,4116,171,19,3249,1,24,"[5192.0,112127.0,171.0,3249.0,1.0,24.0]","[0.12004517396368412,0.04509875534389563,0.037689071359827964,0.15955856000503038,0.3153546993593705,2.2812887341390615]",2
6727,NEKOR154064144,Police/Military,30329,1067339,Personal loan,12227,339,14,4746,2,36,"[30329.0,1067339.0,339.0,4746.0,2.0,36.0]","[0.7012423114685238,0.4292958915336914,0.07471693094141334,0.2330763083360647,0.630709398718741,3.4219331012085927]",2
6728,NEKOR428602915,Charity Officer,19890,70546,Personal loan,4677,519,8,4152,1,9,"[19890.0,70546.0,519.0,4152.0,1.0,9.0]","[0.4598802985627267,0.028374403974871898,0.11438963763596909,0.2039049372548126,0.3153546993593705,0.8554832753021482]",2
6729,NEKOR429312391,Househusband/Housewife/Unemployed,3460,186059,Vehicle loan,3147,87,19,1653,5,36,"[3460.0,186059.0,87.0,1653.0,5.0,36.0]","[0.0799992877338881,0.07483504704959446,0.01917514156903528,0.08117891649378739,1.5767734967968525,3.4219331012085927]",2
6732,NEKOR424584825,Charity Officer,7699,688976,Personal loan,4751,197,5,985,3,24,"[7699.0,688976.0,197.0,985.0,3.0,24.0]","[0.17800997579861402,0.27711398736982024,0.043419573437930466,0.04837340154046012,0.9460640980781114,2.2812887341390615]",2
6733,NEKOR960395610,Police/Military,14871,365371,Occupational Loans,5001,416,12,4992,8,12,"[14871.0,365371.0,416.0,4992.0,8.0,12.0]","[0.343835088985737,0.14695637392202138,0.09168803324963996,0.2451573812080984,2.522837594874964,1.1406443670695308]",2
6735,NEKOR805084961,Tour Guide,18827,756843,Personal loan,16973,1885,7,13195,2,9,"[18827.0,756843.0,1885.0,13195.0,2.0,9.0]","[0.4353024827069108,0.30441086705913833,0.4154614006624311,0.6480071404328642,0.630709398718741,0.8554832753021482]",2
