Sequence,Customer_ID,Occu,Salary,total_asset,Loan_Type,Loan_Amount,Amount_Paid,Pay_now,Pay_now_total,Num_Missed_Pay,Total_Installments,features,scaled_features,prediction
6384,NEKOR172216942,Judge/Attorney,57047,2701894,Personal loan,44273,7378,6,44268,3,6,"[57047.0,2701894.0,7378.0,44268.0,3.0,6.0]","[1.3189940368078366,1.0867325128750394,1.6261401666246242,2.174003796338161,0.9460640980781114,0.5703221835347654]",0
6388,NEKOR784940547,Docter/Nurse/Pharmacist,60067,1523946,Occupational Loans,5675,945,3,2835,0,6,"[60067.0,1523946.0,945.0,2835.0,0.0,6.0]","[1.3888200047142938,0.6129484228714616,0.2082817101464177,0.13922699834233954,0.0,0.5703221835347654]",0
6389,NEKOR320463174,Police/Military,5635,1793958,Occupational Loans,4922,546,4,2184,5,9,"[5635.0,1793958.0,546.0,2184.0,5.0,9.0]","[0.13028785733539291,0.7215503218602506,0.12034054364015245,0.10725635427854305,1.5767734967968525,0.8554832753021482]",0
6390,NEKOR686960210,Police/Military,3170,1776878,Vehicle loan,3123,520,4,2080,5,6,"[3170.0,1776878.0,520.0,2080.0,5.0,6.0]","[0.07329414512035413,0.7146805514991981,0.11461004156204996,0.10214890883670766,1.5767734967968525,0.5703221835347654]",0
6405,NEKOR393915119,Docter/Nurse/Pharmacist,26730,1295855,Personal loan,14951,2491,6,14946,4,6,"[26730.0,1295855.0,2491.0,14946.0,4.0,6.0]","[0.6180291795164246,0.5212076271207102,0.5490261798674354,0.733998842054535,1.261418797437482,0.5703221835347654]",0
6411,NEKOR406444593,Docter/Nurse/Pharmacist,11173,1607072,Personal loan,8620,478,15,7170,4,18,"[11173.0,1607072.0,478.0,7170.0,4.0,18.0]","[0.25833296007246587,0.6463826459998487,0.10535307666665361,0.3521190751726894,1.261418797437482,1.7109665506042964]",0
6413,NEKOR635645902,Teacher/Instructor,8159,1834924,Vehicle loan,3976,220,5,1100,5,18,"[8159.0,1834924.0,220.0,1100.0,5.0,18.0]","[0.18864571925456447,0.7380273132309109,0.048488863737790364,0.054021057557874244,1.5767734967968525,1.7109665506042964]",0
6417,NEKOR781989339,Police/Military,17373,1405329,Occupational Loans,9087,504,17,8568,7,18,"[17373.0,1405329.0,504.0,8568.0,7.0,18.0]","[0.401684284913537,0.5652393156749178,0.1110835787447561,0.42077492832351504,2.2074828955155934,1.7109665506042964]",0
6420,NEKOR200290295,Other,4232,1522144,Personal loan,3755,104,18,1872,2,36,"[4232.0,1522144.0,104.0,1872.0,2.0,36.0]","[0.09784883979474407,0.6122236379656878,0.02292200831240999,0.09193401795303689,0.630709398718741,3.4219331012085927]",0
6426,NEKOR726663477,Judge/Attorney,125799,2468222,Occupational Loans,35997,11999,3,35997,2,3,"[125799.0,2468222.0,11999.0,35997.0,2.0,3.0]","[2.90862150220676,0.9927469754155623,2.6446267090443025,1.767814553555272,0.630709398718741,0.2851610917673827]",0
6436,NEKOR339876874,Docter/Nurse/Pharmacist,38259,1657963,Vehicle loan,14180,1575,4,6300,3,9,"[38259.0,1657963.0,1575.0,6300.0,3.0,9.0]","[0.884593280176539,0.6668515853115773,0.34713618357736287,0.3093933296496434,0.9460640980781114,0.8554832753021482]",0
6442,NEKOR277922161,Teacher/Instructor,3439,2464265,Personal loan,3124,86,31,2666,10,36,"[3439.0,2464265.0,86.0,2666.0,10.0,36.0]","[0.07951374292394255,0.991155424987068,0.018954737642954415,0.13092739949935703,3.153546993593705,3.4219331012085927]",0
6448,NEKOR057909303,Docter/Nurse/Pharmacist,14661,1591566,Personal loan,12158,337,5,1685,9,36,"[14661.0,1591566.0,337.0,1685.0,9.0,36.0]","[0.33897964088628135,0.6401459563500548,0.0742761230892516,0.08275043816819827,2.8381922942343345,3.4219331012085927]",0
6449,NEKOR367310696,Police/Military,32469,1520785,Vehicle loan,4993,138,13,1794,4,36,"[32469.0,1520785.0,138.0,1794.0,4.0,36.0]","[0.7507216397201193,0.6116770327010115,0.030415741799159412,0.08810343387166036,1.261418797437482,3.4219331012085927]",0
6451,NEKOR096714050,Politician/Family Member or Close Asscociates,9274,1253826,Vehicle loan,4920,273,6,1638,8,18,"[9274.0,1253826.0,273.0,1638.0,8.0,18.0]","[0.2144258365445313,0.5043030850536917,0.06017027182007623,0.08044226570890728,2.522837594874964,1.7109665506042964]",0
6459,NEKOR382818951,Street Vendor,32208,3096282,Occupational Loans,18500,6166,3,18498,1,3,"[32208.0,3096282.0,6166.0,18498.0,1.0,3.0]","[0.7446870113679388,1.2453598543946405,1.3590106082146154,0.9084377479141434,0.3153546993593705,0.2851610917673827]",0
6471,NEKOR296747107,Politician/Family Member or Close Asscociates,19332,1210882,Personal loan,11144,619,7,4333,1,18,"[19332.0,1210882.0,619.0,4333.0,1.0,18.0]","[0.4469786793270303,0.48703051957447385,0.13643003024405562,0.2127938567256992,0.3153546993593705,1.7109665506042964]",0
6474,NEKOR777243070,Police/Military,3081,1689038,Occupational Loans,3052,84,14,1176,8,36,"[3081.0,1689038.0,84.0,1176.0,8.0,36.0]","[0.07123635997344198,0.6793503039280707,0.018513929790792687,0.0577534215346001,2.522837594874964,3.4219331012085927]",0
6475,NEKOR669787499,Tour Guide,4229,2176536,Personal loan,3360,140,14,1960,1,24,"[4229.0,2176536.0,140.0,1960.0,1.0,24.0]","[0.09777947625046612,0.875427546988515,0.03085654965132114,0.09625570255766684,0.3153546993593705,2.2812887341390615]",0
6478,NEKOR483340920,Other,29317,1602673,Occupational Loans,22865,7621,3,22863,10,3,"[29317.0,1602673.0,7621.0,22863.0,10.0,3.0]","[0.6778436758654328,0.6446133181416362,1.6796983206622744,1.1228031263142535,3.153546993593705,0.2851610917673827]",0
6480,NEKOR998721209,Tour Guide,3000,2758629,Occupational Loans,3000,1000,3,3000,8,3,"[3000.0,2758629.0,1000.0,3000.0,8.0,3.0]","[0.06936354427793766,1.1095519754882897,0.2204039260808653,0.14733015697602067,2.522837594874964,0.2851610917673827]",0
6481,NEKOR603519585,Police/Military,10984,1341084,Personal loan,7758,2586,3,7758,10,3,"[10984.0,1341084.0,2586.0,7758.0,10.0,3.0]","[0.2539630567829558,0.5393992456019775,0.5699645528451177,0.38099578593998945,3.153546993593705,0.2851610917673827]",0
6484,NEKOR914606850,Other,7600,2127204,Personal loan,5974,663,8,5304,6,9,"[7600.0,2127204.0,663.0,5304.0,6.0,9.0]","[0.1757209788374421,0.8555856552173532,0.14612780299161368,0.26047971753360455,1.8921281961562229,0.8554832753021482]",0
6501,NEKOR847454528,Teacher/Instructor,5369,2943446,Personal loan,3927,163,18,2934,8,24,"[5369.0,2943446.0,163.0,2934.0,8.0,24.0]","[0.12413762307608243,1.1838874760046039,0.035925839951181045,0.14408889352254822,2.522837594874964,2.2812887341390615]",0
6512,NEKOR379114311,Teacher/Instructor,28683,1749269,Personal loan,17374,965,6,5790,2,18,"[28683.0,1749269.0,965.0,5790.0,2.0,18.0]","[0.663184846841362,0.7035758975238878,0.212689788668035,0.2843472029637199,0.630709398718741,1.7109665506042964]",0
6521,NEKOR439726494,Teacher/Instructor,10407,2199229,Personal loan,6873,1145,3,3435,1,6,"[10407.0,2199229.0,1145.0,3435.0,1.0,6.0]","[0.24062213510016575,0.8845549298224357,0.25236249536259076,0.16869302973754366,0.3153546993593705,0.5703221835347654]",0
6522,NEKOR892527704,Teacher/Instructor,3059,2127831,Occupational Loans,3046,253,9,2277,10,12,"[3059.0,2127831.0,253.0,2277.0,10.0,12.0]","[0.07072769398207043,0.8558378417522701,0.05576219329845892,0.11182358914479969,3.153546993593705,1.1406443670695308]",0
6526,NEKOR062647819,Teacher/Instructor,40767,1916484,Occupational Loans,32432,900,29,26100,1,36,"[40767.0,1916484.0,900.0,26100.0,1.0,36.0]","[0.942581203192895,0.7708316733390751,0.19836353347277877,1.2817723656913798,0.3153546993593705,3.4219331012085927]",0
6535,NEKOR441141287,Police/Military,15563,1515175,Vehicle loan,11366,631,3,1893,4,18,"[15563.0,1515175.0,631.0,1893.0,4.0,18.0]","[0.35983494653251463,0.6094206268622817,0.139074877357026,0.09296532905186904,1.261418797437482,1.7109665506042964]",0
6538,NEKOR098116539,Tour Guide,35159,3089331,Personal loan,34156,2846,9,25614,5,12,"[35159.0,3089331.0,2846.0,25614.0,5.0,12.0]","[0.8129176177560035,1.2425640830960645,0.6272695736261427,1.2579048802612645,1.5767734967968525,1.1406443670695308]",0
6544,NEKOR827284610,Politician/Family Member or Close Asscociates,14527,1904384,Occupational Loans,4025,223,18,4014,0,18,"[14527.0,1904384.0,223.0,4014.0,0.0,18.0]","[0.33588140257520016,0.7659649156476971,0.04915007551603296,0.19712775003391567,0.0,1.7109665506042964]",0
6548,NEKOR083684796,Street Vendor,38350,3093843,Personal loan,15683,1306,4,5224,0,12,"[38350.0,3093843.0,1306.0,5224.0,0.0,12.0]","[0.8866973076863032,1.2443788608401554,0.2878475274616101,0.25655091334757735,0.0,1.1406443670695308]",0
6555,NEKOR656477128,Judge/Attorney,48227,1381974,Occupational Loans,29171,2430,12,29160,7,12,"[48227.0,1381974.0,2430.0,29160.0,7.0,12.0]","[1.1150652166307,0.5558456689077994,0.5355815403765026,1.432049125806921,2.2074828955155934,1.1406443670695308]",0
6556,NEKOR693341599,Lawyer/Accountant,35745,2596174,Personal loan,25129,1047,20,20940,8,24,"[35745.0,2596174.0,1047.0,20940.0,8.0,24.0]","[0.8264666300716272,1.0442107258392974,0.23076291060666596,1.0283644956926243,2.522837594874964,2.2812887341390615]",0
6557,NEKOR278195068,Lawyer/Accountant,15215,2637705,Vehicle loan,15210,1690,9,15210,2,9,"[15215.0,2637705.0,1690.0,15210.0,2.0,9.0]","[0.35178877539627385,1.0609149666393485,0.37248263507666235,0.7469638958684248,0.630709398718741,0.8554832753021482]",0
6558,NEKOR898914598,Teacher/Instructor,30319,1354836,Personal loan,23967,3994,3,11982,3,6,"[30319.0,1354836.0,3994.0,11982.0,3.0,6.0]","[0.701011099654264,0.5449304564922114,0.880293280766976,0.5884366469622265,0.9460640980781114,0.5703221835347654]",0
6564,NEKOR737736083,Teacher/Instructor,8202,2601336,Occupational Loans,6632,276,10,2760,8,24,"[8202.0,2601336.0,276.0,2760.0,8.0,24.0]","[0.18963993005588156,1.0462869409800324,0.060831483598318824,0.135543744417939,2.522837594874964,2.2812887341390615]",0
6565,NEKOR646115500,Police/Military,30314,1784596,Personal loan,6029,251,6,1506,7,24,"[30314.0,1784596.0,251.0,1506.0,7.0,24.0]","[0.7008954937471341,0.7177848189258141,0.05532138544629719,0.07395973880196238,2.2074828955155934,2.2812887341390615]",0
6566,NEKOR074083098,Other,7744,2694383,Occupational Loans,4356,363,4,1452,7,12,"[7744.0,2694383.0,363.0,1452.0,7.0,12.0]","[0.1790504289627831,1.08371150320397,0.0800066251673541,0.071307795976394,2.2074828955155934,1.1406443670695308]",0
6568,NEKOR134396769,Docter/Nurse/Pharmacist,6470,1836838,Personal loan,3843,160,12,1920,1,24,"[6470.0,1836838.0,160.0,1920.0,1.0,24.0]","[0.14959404382608557,0.7387971458111834,0.03526462817293845,0.09429130046465323,0.3153546993593705,2.2812887341390615]",0
6572,NEKOR339315452,Police/Military,12254,1666080,Occupational Loans,7221,300,5,1500,10,24,"[12254.0,1666080.0,300.0,1500.0,10.0,24.0]","[0.2833269571939494,0.6701163350785951,0.0661211778242596,0.07366507848801034,3.153546993593705,2.2812887341390615]",0
6573,NEKOR345263384,Docter/Nurse/Pharmacist,23865,1823884,Occupational Loans,8582,476,17,8092,5,18,"[23865.0,1823884.0,476.0,8092.0,5.0,18.0]","[0.5517869947309941,0.7335868996017528,0.10491226881449188,0.3973985434166531,1.5767734967968525,1.7109665506042964]",0
6574,NEKOR327678866,Judge/Attorney,19211,2248771,Vehicle loan,12099,672,5,3360,0,18,"[19211.0,2248771.0,672.0,3360.0,0.0,18.0]","[0.4441810163744868,0.9044812859832826,0.1481114383263415,0.16500977581314316,0.0,1.7109665506042964]",0
6575,NEKOR043491452,Tour Guide,6527,2056970,Vehicle loan,6406,533,4,2132,8,12,"[6527.0,2056970.0,533.0,2132.0,8.0,12.0]","[0.1509119511673664,0.8273367411928706,0.1174752926011012,0.10470263155762535,2.522837594874964,1.1406443670695308]",0
6576,NEKOR556618643,Tour Guide,66868,1887410,Vehicle loan,12873,1430,5,7150,8,9,"[66868.0,1887410.0,1430.0,7150.0,8.0,9.0]","[1.5460671595923785,0.7591377796928666,0.3151776142956374,0.3511368741261826,2.522837594874964,0.8554832753021482]",0
6580,NEKOR279378960,Teacher/Instructor,17462,1416354,Vehicle loan,5674,157,12,1884,0,36,"[17462.0,1416354.0,157.0,1884.0,0.0,36.0]","[0.40374207006044915,0.569673696133384,0.03460341639469585,0.09252333858094099,0.0,3.4219331012085927]",0
6583,NEKOR822337194,Street Vendor,36589,2472476,Vehicle loan,25760,4293,3,12879,6,6,"[36589.0,2472476.0,4293.0,12879.0,6.0,6.0]","[0.8459809071951537,0.9944579826237543,0.9461940546651547,0.6324883638980567,1.8921281961562229,0.5703221835347654]",0
6594,NEKOR487276417,Street Vendor,17460,1973692,Occupational Loans,7332,2444,3,7332,5,3,"[17460.0,1973692.0,2444.0,7332.0,5.0,3.0]","[0.4036958276975972,0.7938413819348066,0.5386671953416348,0.36007490364939454,1.5767734967968525,0.2851610917673827]",0
6597,NEKOR895642112,Docter/Nurse/Pharmacist,45421,1703623,Personal loan,6812,189,26,4914,0,36,"[45421.0,1703623.0,189.0,4914.0,0.0,36.0]","[1.0501871815494022,0.6852165568973887,0.04165634202928354,0.24132679712672186,0.0,3.4219331012085927]",0
6598,NEKOR212262364,Other,7648,2704480,Vehicle loan,3842,640,4,2560,4,6,"[7648.0,2704480.0,640.0,2560.0,4.0,6.0]","[0.1768307955458891,1.0877726315023042,0.1410585126917538,0.12572173395287098,1.261418797437482,0.5703221835347654]",0
6599,NEKOR940156749,Lawyer/Accountant,105438,2956174,Personal loan,44311,1230,13,15990,5,36,"[105438.0,2956174.0,1230.0,15990.0,5.0,36.0]","[2.4378511271923973,1.189006822442278,0.2710968290794643,0.7852697366821901,1.5767734967968525,3.4219331012085927]",0
6601,NEKOR658423240,Tour Guide,65063,2853740,Vehicle loan,12685,2114,5,10570,6,6,"[65063.0,2853740.0,2114.0,10570.0,6.0,6.0]","[1.504333427118486,1.1478067019994178,0.46593389973494925,0.5190932530788461,1.8921281961562229,0.5703221835347654]",0
6607,NEKOR426836243,Retired,35608,1743921,Vehicle loan,3806,158,22,3476,8,24,"[35608.0,1743921.0,158.0,3476.0,8.0,24.0]","[0.8232990282162681,0.7014248710665746,0.034823820320776716,0.17070654188288262,2.522837594874964,2.2812887341390615]",0
6609,NEKOR385379333,Street Vendor,4473,3117282,Personal loan,3920,108,7,756,10,36,"[4473.0,3117282.0,108.0,756.0,10.0,36.0]","[0.10342104451840506,1.2538062933631478,0.02380362401673345,0.03712719955795721,3.153546993593705,3.4219331012085927]",0
6612,NEKOR142364696,Business Owner/Personal Business,110285,2647223,Personal loan,6438,536,6,3216,5,12,"[110285.0,2647223.0,536.0,3216.0,5.0,12.0]","[2.5499194935641185,1.0647432145489795,0.1181365043793438,0.15793792827829417,1.5767734967968525,1.1406443670695308]",0
6630,NEKOR581634389,Street Vendor,11279,2146657,Occupational Loans,9083,504,9,4536,0,18,"[11279.0,2146657.0,504.0,4536.0,0.0,18.0]","[0.26078380530361966,0.863409873181847,0.1110835787447561,0.22276319734774325,0.0,1.7109665506042964]",0
6636,NEKOR816245862,Teacher/Instructor,35228,2710518,Occupational Loans,6751,2250,3,6750,1,3,"[35228.0,2710518.0,2250.0,6750.0,1.0,3.0]","[0.814512979274396,1.0902011838114396,0.49590883368194694,0.3314928531960465,0.3153546993593705,0.2851610917673827]",0
6640,NEKOR444634885,Police/Military,3965,1472423,Vehicle loan,3954,439,9,3951,2,9,"[3965.0,1472423.0,439.0,3951.0,2.0,9.0]","[0.09167548435400762,0.5922252859679189,0.09675732354949987,0.19403381673741923,0.630709398718741,0.8554832753021482]",0
6644,NEKOR079601048,Retired,5195,1241512,Vehicle loan,3905,108,10,1080,10,36,"[5195.0,1241512.0,108.0,1080.0,10.0,36.0]","[0.12011453750796205,0.4993502541271108,0.02380362401673345,0.053038856511367444,3.153546993593705,3.4219331012085927]",0
6645,NEKOR188080387,Police/Military,15435,1510238,Personal loan,10351,287,29,8323,10,36,"[15435.0,1510238.0,287.0,8323.0,10.0,36.0]","[0.3568754353099893,0.6074349092819237,0.06325592678520835,0.4087429655038067,3.153546993593705,3.4219331012085927]",0
6650,NEKOR808734410,Business Owner/Personal Business,76564,2066236,Occupational Loans,57405,6378,8,51024,3,9,"[76564.0,2066236.0,6378.0,51024.0,3.0,9.0]","[1.7702501346986732,0.8310636318348795,1.4057362405437588,2.5057913098481595,0.9460640980781114,0.8554832753021482]",0
6671,NEKOR686849160,Judge/Attorney,43673,2220906,Personal loan,25389,1057,16,16912,9,24,"[43673.0,2220906.0,1057.0,16912.0,9.0,24.0]","[1.0097713564167905,0.8932736658948324,0.23296694986747463,0.8305492049261538,2.8381922942343345,2.2812887341390615]",0
6677,NEKOR877121619,Docter/Nurse/Pharmacist,49502,1816442,Occupational Loans,19718,2190,7,15330,2,9,"[49502.0,1816442.0,2190.0,15330.0,2.0,9.0]","[1.1445447229488235,0.7305936425158657,0.482684598117095,0.7528571021474656,0.630709398718741,0.8554832753021482]",0
6681,NEKOR599287574,Judge/Attorney,61950,1661903,Vehicle loan,26576,1476,7,10332,3,18,"[61950.0,1661903.0,1476.0,10332.0,3.0,18.0]","[1.4323571893394127,0.6684362981466211,0.3253161948953572,0.5074050606254152,0.9460640980781114,1.7109665506042964]",0
6682,NEKOR287730302,Retired,13923,2224788,Personal loan,8910,2970,3,8910,3,3,"[13923.0,2224788.0,2970.0,8910.0,3.0,3.0]","[0.3219162089939087,0.8948350504698679,0.6545996604601699,0.4375705662187814,0.9460640980781114,0.2851610917673827]",0
6686,NEKOR958796992,Other,37405,2081437,Vehicle loan,35369,1964,13,25532,5,18,"[37405.0,2081437.0,1964.0,25532.0,5.0,18.0]","[0.8648477912387528,0.8371776470139404,0.43287331082281943,1.2538778559705865,1.5767734967968525,1.7109665506042964]",0
6687,NEKOR658035271,Teacher/Instructor,27122,3083297,Occupational Loans,4693,195,8,1560,2,24,"[27122.0,3083297.0,195.0,1560.0,2.0,24.0]","[0.6270926826354084,1.2401371396324468,0.042978765585768734,0.07661168162753075,0.630709398718741,2.2812887341390615]",0
6691,NEKOR874081876,Docter/Nurse/Pharmacist,7058,1654428,Occupational Loans,4088,454,9,4086,6,9,"[7058.0,1654428.0,454.0,4086.0,6.0,9.0]","[0.16318929850456135,0.6654297680852119,0.10006338244071285,0.20066367380134015,1.8921281961562229,0.8554832753021482]",0
6697,NEKOR983174187,Docter/Nurse/Pharmacist,17716,1343148,Personal loan,16691,1854,4,7416,2,9,"[17716.0,1343148.0,1854.0,7416.0,2.0,9.0]","[0.40961485014264787,0.5402294098891679,0.40862887895392425,0.3642001480447231,0.630709398718741,0.8554832753021482]",0
6709,NEKOR999315672,Retired,12649,1917759,Personal loan,12056,2009,6,12054,1,6,"[12649.0,1917759.0,2009.0,12054.0,1.0,6.0]","[0.2924598238572112,0.7713444928478773,0.44279148749645836,0.591972570729651,0.3153546993593705,0.5703221835347654]",0
6719,NEKOR992526166,Judge/Attorney,25630,1720080,Personal loan,21092,2343,4,9372,6,9,"[25630.0,1720080.0,2343.0,9372.0,6.0,9.0]","[0.5925958799478475,0.6918357495690423,0.5164063988074674,0.4602594103930886,1.8921281961562229,0.8554832753021482]",0
6731,NEKOR807387342,Teacher/Instructor,16195,3069159,Vehicle loan,11245,1874,5,9370,1,6,"[16195.0,3069159.0,1874.0,9370.0,1.0,6.0]","[0.3744475331937335,1.2344506751497442,0.4130369574755416,0.4601611902884379,0.3153546993593705,0.5703221835347654]",0
6734,NEKOR910951495,Docter/Nurse/Pharmacist,47783,1971219,Occupational Loans,44065,1836,14,25704,4,24,"[47783.0,1971219.0,1836.0,25704.0,4.0,24.0]","[1.104799412077565,0.7928467131934199,0.4046616082844687,1.262324784970545,1.261418797437482,2.2812887341390615]",0
6737,NEKOR586434866,Other,3987,1304717,Personal loan,3214,535,5,2675,8,6,"[3987.0,1304717.0,535.0,2675.0,8.0,6.0]","[0.09218415034537916,0.5247720243654203,0.11791610045326294,0.1313693899702851,2.522837594874964,0.5703221835347654]",0
6746,NEKOR008938708,Lawyer/Accountant,41977,1646973,Personal loan,38796,2155,18,38790,6,18,"[41977.0,1646973.0,2155.0,38790.0,6.0,18.0]","[0.9705578327183297,0.6624312822513919,0.47497046070426474,1.9049789296999473,1.8921281961562229,1.7109665506042964]",0
6747,NEKOR887171337,Other,21573,1329715,Vehicle loan,11931,662,11,7282,2,18,"[21573.0,1329715.0,662.0,7282.0,2.0,18.0]","[0.49879324690264976,0.5348265044289795,0.14590739906553282,0.3576194010331275,0.630709398718741,1.7109665506042964]",0
6752,NEKOR631799997,Street Vendor,19467,3092067,Personal loan,17603,488,17,8296,8,36,"[19467.0,3092067.0,488.0,8296.0,8.0,36.0]","[0.45010003881953753,1.2436645334302472,0.10755711592746227,0.4074169940910225,2.522837594874964,3.4219331012085927]",0
6756,NEKOR441670278,Other,5666,1865614,Occupational Loans,5510,612,3,1836,9,9,"[5666.0,1865614.0,612.0,1836.0,9.0,9.0]","[0.13100461395959828,0.750371180466315,0.13488720276148955,0.09016605606932465,2.8381922942343345,0.8554832753021482]",0
