Sequence,Customer_ID,Occu,Salary,total_asset,Loan_Type,Loan_Amount,Amount_Paid,Pay_now,Pay_now_total,Num_Missed_Pay,Total_Installments,features,scaled_features,prediction
6148,NEKOR094220671,Street Vendor,28891,3981397,Personal loan,27462,3051,8,24408,1,9,"[28891.0,3981397.0,3051.0,24408.0,1.0,9.0]","[0.6679940525779657,1.6013631795189387,0.67245237847272,1.198678157156904,0.3153546993593705,0.8554832753021482]",3
6151,NEKOR179857533,Teacher/Instructor,7131,4326244,Occupational Loans,4258,177,11,1947,2,24,"[7131.0,4326244.0,177.0,1947.0,2.0,24.0]","[0.16487714474865783,1.7400645670890722,0.03901149491631316,0.09561727187743742,0.630709398718741,2.2812887341390615]",3
6173,NEKOR188615877,Lawyer/Accountant,85566,4535873,Vehicle loan,82984,6915,7,48405,4,12,"[85566.0,4535873.0,6915.0,48405.0,4.0,12.0]","[1.978387009895338,1.8243797363523675,1.5240931488491836,2.3771720828080936,1.261418797437482,1.1406443670695308]",3
6176,NEKOR851777070,Retired,19801,4005781,Vehicle loan,10884,453,18,8154,3,24,"[19801.0,4005781.0,453.0,8154.0,3.0,24.0]","[0.45782251341581454,1.611170701795514,0.09984297851463197,0.4004433666608242,0.9460640980781114,2.2812887341390615]",3
6181,NEKOR466137536,Politician/Family Member or Close Asscociates,6082,5389565,Occupational Loans,3592,299,3,897,4,12,"[6082.0,5389565.0,299.0,897.0,4.0,12.0]","[0.14062302543280564,2.1677443733001227,0.06590077389817872,0.04405171693583018,1.261418797437482,1.1406443670695308]",3
6183,NEKOR267016414,Other,36224,4141960,Occupational Loans,3054,169,5,845,10,18,"[36224.0,4141960.0,169.0,845.0,10.0,18.0]","[0.8375416759746713,1.6659434452380064,0.03724826350766623,0.04149799421491249,3.153546993593705,1.7109665506042964]",3
6185,NEKOR764106732,Retired,12662,3422685,Personal loan,11170,1241,8,9928,1,9,"[12662.0,3422685.0,1241.0,9928.0,1.0,9.0]","[0.2927603992157489,1.3766428552821481,0.2735212722663538,0.48756459948597775,0.3153546993593705,0.8554832753021482]",3
6186,NEKOR650632493,Other,68348,4386539,Occupational Loans,29793,1241,7,8687,10,24,"[68348.0,4386539.0,1241.0,8687.0,10.0,24.0]","[1.580286508102828,1.7643159022131742,0.2735212722663538,0.42661902455023054,3.153546993593705,2.2812887341390615]",3
6189,NEKOR519477263,Lawyer/Accountant,18361,3912394,Occupational Loans,11247,1874,6,11244,1,6,"[18361.0,3912394.0,1874.0,11244.0,1.0,6.0]","[0.4245280121624045,1.5736093877025623,0.4130369574755416,0.5521934283461255,0.3153546993593705,0.5703221835347654]",3
6196,NEKOR819745588,Teacher/Instructor,9563,4700054,Vehicle loan,8486,942,5,4710,0,9,"[9563.0,4700054.0,942.0,4710.0,0.0,9.0]","[0.2211078579766393,1.8904152028422951,0.20762049836817512,0.23130834645235246,0.0,0.8554832753021482]",3
6200,NEKOR668985116,Tour Guide,63964,4350970,Occupational Loans,13443,560,24,13440,1,24,"[63964.0,4350970.0,560.0,13440.0,1.0,24.0]","[1.4789232487313348,1.7500096456574203,0.12342619860528456,0.6600391032525726,0.3153546993593705,2.2812887341390615]",3
6219,NEKOR478288359,Lawyer/Accountant,118863,5111317,Personal loan,78350,6529,8,52232,6,12,"[118863.0,5111317.0,6529.0,52232.0,6.0,12.0]","[2.7482529878361683,2.055829861390161,1.4390172333819695,2.5651162530571705,1.8921281961562229,1.1406443670695308]",3
6222,NEKOR066215972,Lawyer/Accountant,25881,4177714,Personal loan,25435,8478,3,25434,5,3,"[25881.0,4177714.0,8478.0,25434.0,5.0,3.0]","[0.5983992964857683,1.680324110898959,1.868584485313576,1.2490650708427034,1.5767734967968525,0.2851610917673827]",3
6225,NEKOR830670631,Street Vendor,7065,3736925,Vehicle loan,3395,565,4,2260,9,6,"[7065.0,3736925.0,565.0,2260.0,9.0,6.0]","[0.1633511467745432,1.5030337591613723,0.1245282182356889,0.1109887182552689,2.8381922942343345,0.5703221835347654]",3
6227,NEKOR061531408,Judge/Attorney,16166,3934332,Personal loan,15157,5052,3,15156,3,3,"[16166.0,3934332.0,5052.0,15156.0,3.0,3.0]","[0.3737770189323801,1.5824331009449961,1.1134806345605315,0.7443119530428565,0.9460640980781114,0.2851610917673827]",3
6231,NEKOR656367896,Tour Guide,31213,3872291,Personal loan,3568,99,23,2277,6,36,"[31213.0,3872291.0,99.0,2277.0,6.0,36.0]","[0.7216814358490894,1.5574795047523697,0.021819988682005666,0.11182358914479969,1.8921281961562229,3.4219331012085927]",3
6232,NEKOR322471771,Retired,10567,5864031,Vehicle loan,6600,366,10,3660,10,18,"[10567.0,5864031.0,366.0,3660.0,10.0,18.0]","[0.24432152412832242,2.358579997663539,0.0806678369455967,0.1797427915107452,3.153546993593705,1.7109665506042964]",3
6240,NEKOR719342271,Other,9883,4257578,Personal loan,9447,524,6,3144,0,18,"[9883.0,4257578.0,524.0,3144.0,0.0,18.0]","[0.22850663603295265,1.7124463205075715,0.11549165726637342,0.15440200451086966,0.0,1.7109665506042964]",3
6242,NEKOR763776864,Judge/Attorney,62108,4732669,Occupational Loans,7386,410,16,6560,9,18,"[62108.0,4732669.0,410.0,6560.0,9.0,18.0]","[1.4360103360047174,1.9035333269831458,0.09036560969315477,0.32216194325423186,2.8381922942343345,1.7109665506042964]",3
6243,NEKOR122329744,Street Vendor,19354,3443584,Vehicle loan,15444,1716,3,5148,8,9,"[19354.0,3443584.0,1716.0,5148.0,8.0,9.0]","[0.44748734531840184,1.3850486709013305,0.37821313715476484,0.25281854937085146,2.522837594874964,0.8554832753021482]",3
6251,NEKOR789017635,Business Owner/Personal Business,37449,3244709,Vehicle loan,23810,1984,3,5952,2,12,"[37449.0,3244709.0,1984.0,5952.0,2.0,12.0]","[0.8658651232214959,1.30505888281267,0.4372813893444367,0.292303031440425,0.630709398718741,1.1406443670695308]",3
6254,NEKOR565733078,Business Owner/Personal Business,9898,3304939,Vehicle loan,7256,1209,3,3627,1,6,"[9898.0,3304939.0,1209.0,3627.0,1.0,6.0]","[0.22885345375434232,1.3292840741971075,0.26646834663176616,0.178122159784009,0.3153546993593705,0.5703221835347654]",3
6256,NEKOR110726845,Tour Guide,30462,4263438,Vehicle loan,22124,1843,3,5529,10,12,"[30462.0,4263438.0,1843.0,5529.0,10.0,12.0]","[0.704317428598179,1.7148032791911645,0.40620443576703474,0.2715294793068061,3.153546993593705,1.1406443670695308]",3
6259,NEKOR943160007,Street Vendor,17310,4716977,Personal loan,12998,4332,3,12996,2,3,"[17310.0,4716977.0,4332.0,12996.0,2.0,3.0]","[0.40022765048370035,1.8972218260167737,0.9547898077823085,0.6382342400201215,0.630709398718741,0.2851610917673827]",3
6261,NEKOR051706488,Other,13837,3431075,Vehicle loan,4861,540,4,2160,8,9,"[13837.0,3431075.0,540.0,2160.0,8.0,9.0]","[0.3199277873912745,1.3800174087557564,0.11901812008366726,0.10607771302273489,2.522837594874964,0.8554832753021482]",3
6263,NEKOR866347980,Judge/Attorney,66129,3964676,Personal loan,21267,1181,7,8267,9,18,"[66129.0,3964676.0,1181.0,8267.0,9.0,18.0]","[1.52898060651858,1.5946378030431096,0.2602970367015019,0.4059928025735876,2.8381922942343345,1.7109665506042964]",3
6266,NEKOR724043703,Teacher/Instructor,9800,3867515,Personal loan,5299,883,6,5298,5,6,"[9800.0,3867515.0,883.0,5298.0,5.0,6.0]","[0.22658757797459636,1.5555585432041035,0.19461666672940406,0.2601850572196525,1.5767734967968525,0.5703221835347654]",3
6283,NEKOR642821224,Teacher/Instructor,9819,4790977,Vehicle loan,3249,270,10,2700,5,12,"[9819.0,4790977.0,270.0,2700.0,5.0,12.0]","[0.22702688042168997,1.9269854680962752,0.05950906004183363,0.1325971412784186,1.5767734967968525,1.1406443670695308]",3
6284,NEKOR246753390,Business Owner/Personal Business,211839,3440132,Vehicle loan,100541,5585,5,27925,4,18,"[211839.0,3440132.0,5585.0,27925.0,4.0,18.0]","[4.897967952098012,1.3836602372194597,1.2309559271616326,1.3713982111851257,1.261418797437482,1.7109665506042964]",3
6287,NEKOR320128791,Teacher/Instructor,5919,4423069,Personal loan,3607,601,5,3005,0,6,"[5919.0,4423069.0,601.0,3005.0,0.0,6.0]","[0.13685427286037102,1.7790086839045824,0.13246275957460005,0.14757570723764737,0.0,0.5703221835347654]",3
6290,NEKOR076861829,Judge/Attorney,16364,3289319,Personal loan,16275,678,20,13560,4,24,"[16364.0,3289319.0,678.0,13560.0,4.0,24.0]","[0.378355012854724,1.3230015324500561,0.14943386188282667,0.6659323095316134,1.261418797437482,2.2812887341390615]",3
6307,NEKOR732463383,Tour Guide,11800,4081780,Occupational Loans,8137,226,13,2938,8,36,"[11800.0,4081780.0,226.0,2938.0,8.0,36.0]","[0.2728299408265548,1.6417383644225414,0.04981128729427556,0.14428533373184957,2.522837594874964,3.4219331012085927]",3
6319,NEKOR579234643,Business Owner/Personal Business,218733,4891195,Occupational Loans,132281,11023,4,44092,10,12,"[218733.0,4891195.0,11023.0,44092.0,10.0,12.0]","[5.057365376848713,1.9672942881222684,2.429512477189378,2.1653604271289013,3.153546993593705,1.1406443670695308]",3
6333,NEKOR790113928,Retired,23515,5346727,Personal loan,10258,1709,4,6836,7,6,"[23515.0,5346727.0,1709.0,6836.0,7.0,6.0]","[0.5436945812319014,2.1505144422271267,0.3766703096721988,0.3357163176960258,2.2074828955155934,0.5703221835347654]",3
6335,NEKOR019062989,Teacher/Instructor,8673,3250774,Occupational Loans,5742,319,9,2871,4,18,"[8673.0,3250774.0,319.0,2871.0,4.0,18.0]","[0.2005300065075178,1.3074982948290508,0.07030885241979604,0.1409949602260518,1.261418797437482,1.7109665506042964]",3
6351,NEKOR101752041,Lawyer/Accountant,11882,4617069,Vehicle loan,5327,147,36,5292,6,36,"[11882.0,4617069.0,147.0,5292.0,6.0,36.0]","[0.2747258777034851,1.8570376915184108,0.0323993771338872,0.2598903969057005,1.8921281961562229,3.4219331012085927]",3
6354,NEKOR708591655,Politician/Family Member or Close Asscociates,20365,5717961,Occupational Loans,8870,2956,3,8868,10,3,"[20365.0,5717961.0,2956.0,8868.0,10.0,3.0]","[0.47086285974006686,2.2998289814668795,0.6515140054950378,0.4355079440211171,3.153546993593705,0.2851610917673827]",3
6356,NEKOR394511692,Retired,14877,3434049,Occupational Loans,10831,902,12,10824,7,12,"[14877.0,3434049.0,902.0,10824.0,7.0,12.0]","[0.3439738160742929,1.3812135853982488,0.1988043413249405,0.5315672063694826,2.2074828955155934,1.1406443670695308]",3
6357,NEKOR002322274,Tour Guide,10664,4673439,Personal loan,7129,198,18,3564,10,36,"[10664.0,4673439.0,198.0,3564.0,10.0,36.0]","[0.2465642787266424,1.8797103469781609,0.04363997736401133,0.17502822648751257,3.153546993593705,3.4219331012085927]",3
6363,NEKOR477115131,Street Vendor,51021,4779047,Occupational Loans,40751,13583,3,40749,1,3,"[51021.0,4779047.0,13583.0,40749.0,1.0,3.0]","[1.1796657975348859,1.9221870863394044,2.9937465279563935,2.001185522205289,0.3153546993593705,0.2851610917673827]",3
6365,NEKOR050682287,Teacher/Instructor,40014,4645208,Personal loan,21084,878,22,19316,1,24,"[40014.0,4645208.0,878.0,19316.0,1.0,24.0]","[0.9251709535791326,1.8683555175248312,0.19351464709899974,0.9486097707162717,0.3153546993593705,2.2812887341390615]",3
6372,NEKOR850736800,Other,20531,4792584,Occupational Loans,4005,333,12,3996,2,12,"[20531.0,4792584.0,333.0,3996.0,2.0,12.0]","[0.4747009758567794,1.9276318217830557,0.07339450738492814,0.19624376909205954,0.630709398718741,1.1406443670695308]",3
6374,NEKOR557034694,Other,23411,4443428,Occupational Loans,5361,148,19,2812,0,36,"[23411.0,4443428.0,148.0,2812.0,0.0,36.0]","[0.5412899783635996,1.7871973053788603,0.032619781059968066,0.1380974671388567,0.0,3.4219331012085927]",3
6375,NEKOR811102427,Lawyer/Accountant,32354,3429096,Occupational Loans,15137,630,23,14490,9,24,"[32354.0,3429096.0,630.0,14490.0,9.0,24.0]","[0.7480627038561317,1.3792214324358194,0.13885447343094515,0.7116046581941798,2.8381922942343345,2.2812887341390615]",3
6385,NEKOR507809524,Lawyer/Accountant,5769,5070805,Personal loan,4484,498,8,3984,5,9,"[5769.0,5070805.0,498.0,3984.0,5.0,9.0]","[0.13338609564647413,2.0395354739857723,0.10976115518827091,0.19565444846415544,1.5767734967968525,0.8554832753021482]",3
6391,NEKOR826473682,Tour Guide,41681,4923313,Personal loan,11456,318,32,10176,10,36,"[41681.0,4923313.0,318.0,10176.0,10.0,36.0]","[0.9637139630162399,1.980212513207531,0.07008844849371516,0.4997438924626621,3.153546993593705,3.4219331012085927]",3
6398,NEKOR000472152,Other,73200,4413672,Occupational Loans,65669,2736,8,21888,6,24,"[73200.0,4413672.0,2736.0,21888.0,6.0,24.0]","[1.692470480381679,1.775229103571865,0.6030251417572474,1.0749208252970468,1.8921281961562229,2.2812887341390615]",3
6402,NEKOR721203148,Teacher/Instructor,42573,4584184,Personal loan,16663,925,8,7400,6,18,"[42573.0,4584184.0,925.0,7400.0,6.0,18.0]","[0.9843380568482134,1.843810970305108,0.2038736316248004,0.3634143872075177,1.8921281961562229,1.7109665506042964]",3
6406,NEKOR181244595,Teacher/Instructor,23541,4840379,Personal loan,14639,813,16,13008,4,18,"[23541.0,4840379.0,813.0,13008.0,4.0,18.0]","[0.5442957319489768,1.9468555146639988,0.1791883919037435,0.6388235606480256,1.261418797437482,1.7109665506042964]",3
6409,NEKOR241126284,Retired,20727,3806708,Occupational Loans,8151,1358,3,4074,7,6,"[20727.0,3806708.0,1358.0,4074.0,7.0,6.0]","[0.4792327274162713,1.5311012758537217,0.29930853161781507,0.20007435317343608,2.2074828955155934,0.5703221835347654]",3
6412,NEKOR169162427,Other,70185,3467234,Occupational Loans,60436,10072,5,50360,0,6,"[70185.0,3467234.0,10072.0,50360.0,0.0,6.0]","[1.6227601183823517,1.3945609700253876,2.2199083434864755,2.4731822351041335,0.0,0.5703221835347654]",3
6414,NEKOR587128615,Retired,22389,3272692,Personal loan,19890,6630,3,19890,5,3,"[22389.0,3272692.0,6630.0,19890.0,5.0,3.0]","[0.5176601309462487,1.3163139638438957,1.461278029916137,0.976798940751017,1.5767734967968525,0.2851610917673827]",3
6415,NEKOR511286759,Retired,18410,5153892,Occupational Loans,10437,289,21,6069,7,36,"[18410.0,5153892.0,289.0,6069.0,7.0,36.0]","[0.42566095005227744,2.072954010870361,0.06369673463737006,0.2980489075624898,2.2074828955155934,3.4219331012085927]",3
6418,NEKOR902657131,Lawyer/Accountant,69400,3717812,Personal loan,60733,5061,9,45549,1,12,"[69400.0,3717812.0,5061.0,45549.0,1.0,12.0]","[1.6046099909629579,1.4953462930658923,1.1154642698952593,2.236913773366922,0.3153546993593705,1.1406443670695308]",3
6425,NEKOR201891969,Lawyer/Accountant,52778,4252337,Occupational Loans,5833,972,3,2916,4,6,"[52778.0,4252337.0,972.0,2916.0,4.0,6.0]","[1.2202897133003314,1.71033833066786,0.21423261615060107,0.1432049125806921,1.261418797437482,0.5703221835347654]",3
6428,NEKOR831122117,Retired,15185,4473894,Vehicle loan,9263,1029,3,3087,10,9,"[15185.0,4473894.0,1029.0,3087.0,10.0,9.0]","[0.35109513995349445,1.799451077265267,0.22679563993721039,0.15160273152832526,3.153546993593705,0.8554832753021482]",3
6432,NEKOR949821597,Street Vendor,79424,4821935,Personal loan,5191,865,4,3460,3,6,"[79424.0,4821935.0,865.0,3460.0,3.0,6.0]","[1.8363767135769737,1.9394371279813727,0.1906493960599485,0.16992078104567718,0.9460640980781114,0.5703221835347654]",3
6434,NEKOR013221789,Politician/Family Member or Close Asscociates,18294,4244707,Occupational Loans,16324,1813,4,7252,6,9,"[18294.0,4244707.0,1813.0,7252.0,6.0,9.0]","[0.42297889300686387,1.7072694578426355,0.39959231798460876,0.3561460994633673,1.8921281961562229,0.8554832753021482]",3
6435,NEKOR981172411,Retired,26782,6034711,Vehicle loan,16391,682,19,12958,2,24,"[26782.0,6034711.0,682.0,12958.0,2.0,24.0]","[0.6192314809505755,2.4272294359085302,0.15031547758715014,0.6363680580317587,0.630709398718741,2.2812887341390615]",3
6447,NEKOR388325248,Street Vendor,32042,3610880,Vehicle loan,15667,2611,4,10444,6,6,"[32042.0,3610880.0,2611.0,10444.0,6.0,6.0]","[0.7408488952512262,1.4523370258382535,0.5754746509971392,0.5129053864858533,1.8921281961562229,0.5703221835347654]",3
6454,NEKOR973414659,Other,16861,4157437,Personal loan,15164,5054,3,15162,8,3,"[16861.0,4157437.0,5054.0,15162.0,8.0,3.0]","[0.38984624002343565,1.6721684707577962,1.1139214424126933,0.7446066133568084,2.522837594874964,0.2851610917673827]",3
6456,NEKOR542254131,Teacher/Instructor,7176,3603114,Personal loan,4403,489,6,2934,9,9,"[7176.0,3603114.0,489.0,2934.0,9.0,9.0]","[0.1659175979128269,1.4492134522654236,0.10777751985354313,0.14408889352254822,2.8381922942343345,0.8554832753021482]",3
6458,NEKOR389886344,Street Vendor,27752,4060745,Personal loan,18107,2011,6,12066,9,9,"[27752.0,4060745.0,2011.0,12066.0,9.0,9.0]","[0.6416590269337753,1.6332778480557535,0.44323229534862013,0.5925618913575551,2.8381922942343345,0.8554832753021482]",3
6464,NEKOR063461800,Tour Guide,14458,3559952,Vehicle loan,10302,3434,3,10302,2,3,"[14458.0,3559952.0,3434.0,10302.0,2.0,3.0]","[0.3342860410568076,1.4318532047054853,0.7568670821616914,0.505931759055655,0.630709398718741,0.2851610917673827]",3
6472,NEKOR741948043,Judge/Attorney,20692,4481885,Personal loan,5125,1708,3,5124,6,3,"[20692.0,4481885.0,1708.0,5124.0,6.0,3.0]","[0.47842348606636204,1.8026651483984737,0.3764499057461179,0.25163990811504333,1.8921281961562229,0.2851610917673827]",3
6483,NEKOR938696801,Retired,19433,5049278,Personal loan,9968,415,14,5810,1,24,"[19433.0,5049278.0,415.0,5810.0,1.0,24.0]","[0.4493139186510542,2.0308770696202934,0.0914676293235591,0.2853294040102267,0.3153546993593705,2.2812887341390615]",3
6488,NEKOR047503863,Teacher/Instructor,11728,4949930,Occupational Loans,5324,887,4,3548,10,6,"[11728.0,4949930.0,887.0,3548.0,10.0,6.0]","[0.2711652157638843,1.9909181734944241,0.19549828243372752,0.1742424656503071,3.153546993593705,0.5703221835347654]",3
6496,NEKOR053884102,Judge/Attorney,26809,3971302,Personal loan,16382,682,4,2728,0,24,"[26809.0,3971302.0,682.0,2728.0,0.0,24.0]","[0.6198557528490769,1.5973028556433635,0.15031547758715014,0.13397222274352813,0.0,2.2812887341390615]",3
6516,NEKOR874846117,Judge/Attorney,35707,4738054,Occupational Loans,4485,1495,3,4485,4,3,"[35707.0,4738054.0,1495.0,4485.0,4.0,3.0]","[0.82558802517744,1.9056992352614988,0.3295038694908936,0.2202585846791509,1.261418797437482,0.2851610917673827]",3
6520,NEKOR765456701,Retired,8187,5214274,Vehicle loan,8171,226,32,7232,7,36,"[8187.0,5214274.0,226.0,7232.0,7.0,36.0]","[0.1892931123344919,2.0972403383844753,0.04981128729427556,0.35516389841686047,2.2074828955155934,3.4219331012085927]",3
6523,NEKOR306985585,Street Vendor,16113,4805612,Vehicle loan,3261,362,7,2534,8,9,"[16113.0,4805612.0,362.0,2534.0,8.0,9.0]","[0.3725515963168032,1.9328718316345659,0.07978622124127324,0.12444487259241213,2.522837594874964,0.8554832753021482]",3
6527,NEKOR012740456,Other,18664,3437051,Personal loan,6691,557,5,2785,8,12,"[18664.0,3437051.0,557.0,2785.0,8.0,12.0]","[0.4315337301344762,1.382421023959366,0.12276498682704197,0.13677149572607253,2.522837594874964,1.1406443670695308]",3
6530,NEKOR725533754,Judge/Attorney,145263,3636252,Personal loan,52887,2938,4,11752,5,18,"[145263.0,3636252.0,2938.0,11752.0,5.0,18.0]","[3.3586521774820195,1.462541932957728,0.6475467348255822,0.5771413349273983,1.5767734967968525,1.7109665506042964]",3
6532,NEKOR462035588,Retired,9173,5207082,Personal loan,3542,147,8,1176,9,24,"[9173.0,5207082.0,147.0,1176.0,9.0,24.0]","[0.2120905972205074,2.094347634143451,0.0323993771338872,0.0577534215346001,2.8381922942343345,2.2812887341390615]",3
6542,NEKOR672386409,Tour Guide,8087,3215441,Personal loan,5430,301,9,2709,5,18,"[8087.0,3215441.0,301.0,2709.0,5.0,18.0]","[0.18698099419189396,1.2932869601588477,0.06634158175034045,0.13303913174934667,1.5767734967968525,1.7109665506042964]",3
6551,NEKOR378891886,Street Vendor,7431,3427517,Personal loan,6049,2016,3,6048,7,3,"[7431.0,3427517.0,2016.0,6048.0,7.0,3.0]","[0.17181349917645158,1.3785863406676637,0.4443343149790244,0.29701759646365766,2.2074828955155934,0.2851610917673827]",3
6554,NEKOR207510081,Judge/Attorney,56710,3698042,Vehicle loan,21236,884,23,20332,9,24,"[56710.0,3698042.0,884.0,20332.0,9.0,24.0]","[1.3112021986672817,1.487394574094112,0.19483707065548492,0.9985055838788174,2.8381922942343345,2.2812887341390615]",3
6559,NEKOR270522875,Retired,16908,3590991,Occupational Loans,9851,410,20,8200,8,24,"[16908.0,3590991.0,410.0,8200.0,8.0,24.0]","[0.39093293555045666,1.4443374437123182,0.09036560969315477,0.40270242906778986,2.522837594874964,2.2812887341390615]",3
6560,NEKOR963184598,Street Vendor,5844,4056817,Occupational Loans,4075,339,7,2373,5,12,"[5844.0,4056817.0,339.0,2373.0,5.0,12.0]","[0.13512018425342257,1.6316979617572631,0.07471693094141334,0.11653815416803236,1.5767734967968525,1.1406443670695308]",3
